MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A,,,,,,,,,
,,,,,,,,,
Data Acquisition,,,,,,Time:,409.35938,s,1/20/2017 16:53
Axial Displacement,Axial Displacement Error,Axial Force,Axial Force Abs. Error,Running Time,Time,,,,
mm,mm,N,N,s,s,,,,
-4.2984462,0.000649452,-20010.652,0,376.00195,376.02344,,,,
-4.3035507,0.0002141,-20047.393,0,376.50195,376.52344,,,,
-4.3079376,-0.000943184,-20087.969,0,377.00195,377.02344,,,,
-4.3143201,-0.000110149,-20147.297,0,377.50195,377.52344,,,,
-4.3199253,-5.91E-05,-20197.6,0,378.00195,378.02344,,,,
-4.3254399,-0.000103474,-20253.41,0,378.50195,378.52344,,,,
-4.3312764,0.000169277,-20297.416,0,379.00195,379.02344,,,,
-4.3361092,-0.000566959,-20347.32,0,379.50195,379.52344,,,,
-4.3428421,0.000593185,-20409.01,0,380.00195,380.02344,,,,
-4.3477082,-0.000118732,-20439.316,0,380.50195,380.52344,,,,
-4.3536663,0.000257015,-20504.668,0,381.00195,381.02344,,,,
-4.3601847,0.001188278,-20562.209,0,381.50195,381.52344,,,,
-4.3655109,0.00092268,-20603.527,0,382.00195,382.02344,,,,
-4.370575,0.000390053,-20645.176,0,382.50195,382.52344,,,,
-4.3764853,0.000699043,-20682.248,0,383.00195,383.02344,,,,
-4.380486,-0.000906467,-20721.166,0,383.50195,383.52344,,,,
-4.3861103,-0.000893116,-20774.17,0,384.00195,384.02344,,,,
-4.3920398,-0.00057888,-20820.434,0,384.50195,384.52344,,,,
-4.3962789,-0.001959324,-20863.221,0,385.00195,385.02344,,,,
-4.4033599,-0.000503063,-20926.055,0,385.50195,385.52344,,,,
-4.4102097,0.00071764,-21000.287,0,386.00195,386.02344,,,,
-4.4167566,0.00163126,-21048.188,0,386.50195,386.52344,,,,
-4.420774,1.00E-05,-21083.973,0,387.00195,387.02344,,,,
-4.4270825,0.000675678,-21128.547,0,387.50195,387.52344,,,,
-4.4322205,0.000165939,-21180.242,0,388.00195,388.02344,,,,
-4.4380522,0.000345707,-21234.873,0,388.50195,388.52344,,,,
-4.4437933,0.000430107,-21289.672,0,389.00195,389.02344,,,,
-4.4495869,0.000562668,-21330.742,0,389.50195,389.52344,,,,
-4.4544625,-0.000226974,-21368.311,0,390.00195,390.02344,,,,
-4.4587541,-0.001605511,-21405.586,0,390.50195,390.52344,,,,
-4.4648623,-0.001171589,-21461.805,0,391.00195,391.02344,,,,
-4.4718742,0.000161171,-21532.063,0,391.50195,391.52344,,,,
-4.4772148,-0.000182152,-21574.453,0,392.00195,392.02344,,,,
-4.4832969,0.000211716,-21626.762,0,392.50195,392.52344,,,,
-4.4887424,-3.53E-05,-21673.727,0,393.00195,393.02344,,,,
-4.4947028,0.000228405,-21714.455,0,393.50195,393.52344,,,,
-4.4989467,-0.001229286,-21749.973,0,394.00195,394.02344,,,,
-4.5048094,-0.00107193,-21800.689,0,394.50195,394.52344,,,,
-4.5122266,0.000635147,-21870.723,0,395.00195,395.02344,,,,
-4.5180011,0.000694752,-21913.461,0,395.50195,395.52344,,,,
-4.5223975,-0.000627518,-21944.674,0,396.00195,396.02344,,,,
-4.5282149,-0.000533581,-21991.961,0,396.50195,396.52344,,,,
-4.5348692,0.000392437,-22056.082,0,397.00195,397.02344,,,,
-4.5408273,0.000618458,-22104.639,0,397.50195,397.52344,,,,
-4.546349,0.000403881,-22133.643,0,398.00195,398.02344,,,,
-4.5510602,-0.00062561,-22163.748,0,398.50195,398.52344,,,,
-4.5569801,-0.000450611,-22201.094,0,399.00195,399.02344,,,,
-4.5696068,0.008392334,-6125.3037,0,399.50195,399.52344,,,,
-4.5656562,0.004441738,-6138.8496,0,400.00195,400.02344,,,,
-4.5639658,0.00275135,-6144.0425,0,400.50195,400.52344,,,,
-4.5624542,0.001239777,-6143.2988,0,401.00195,401.02344,,,,
-4.5615816,0.000367165,-6147.1743,0,401.50195,401.52344,,,,
-4.5626211,0.00140667,-6154.2153,0,402.00195,402.02344,,,,
-4.5619106,0.000696182,-6164.2471,0,402.50195,402.52344,,,,
-4.5617127,0.000498295,-6163.2529,0,403.00195,403.02344,,,,
-4.5617342,0.000519753,-6176.249,0,403.50195,403.52344,,,,
-4.5614338,0.000219345,-6168.5259,0,404.00195,404.02344,,,,
-4.5610476,-0.000166893,-6181.0518,0,404.50195,404.52344,,,,
-4.5624471,0.001232624,-6187.7944,0,405.00195,405.02344,,,,
-4.5616865,0.000472069,-6190.1523,0,405.50195,405.52344,,,,
-4.5612454,3.10E-05,-6190.9932,0,406.00195,406.02344,,,,
-4.5615625,0.000348091,-6195.6016,0,406.50195,406.52344,,,,
-4.561398,0.000183582,-6196.7881,0,407.00195,407.02344,,,,
-4.5607352,-0.000479221,-6194.8086,0,407.50195,407.52344,,,,
-4.560833,-0.00038147,-6198.2329,0,408.00195,408.02344,,,,
-4.5612741,5.96E-05,-6205.1167,0,408.50195,408.52344,,,,
-4.5611572,-5.72E-05,-6209.126,0,409.00195,409.02344,,,,
,,,,,,,,,
Data Acquisition,,,,,,Time:,409.36328,s,1/20/2017 16:53
Axial Displacement,Axial Force,Date,,,,,,,
mm,N,d,,,,,,,
-2.0787895,-48.87965,42755,,,,,,,
